To,,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024,3/31/2024
Subject to Bar under 8 CFR 208.13(c)(4) - No Exception Established,Case Receipts, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,All Decisions, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Persecution (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Torture (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Not Established (N), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
Subject to Bar under 8 CFR 208.13(c)(4) - Exception Established,Case Receipts, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,All Decisions, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Persecution (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Torture (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Not Established (N), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
Credible Fear Cases at Family Residential Centers3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024,3/16/2024
To,,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024,3/31/2024
Case Receipts,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
All Decisions,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Fear Established_Persecution (Y),," 45,001 "," 45,017 "," 45,032 "," 45,047 "," 45,062 "," 45,078 "," 45,093 "," 45,108 "," 45,123 "," 45,139 "," 45,154 "," 45,170 "," 45,185 "," 45,200 "," 45,215 "," 45,231 "," 45,246 "," 45,261 "," 45,276 "," 45,292 "," 45,307 "," 45,323 "," 45,338 "," 45,352 "," 45,367 "
Fear Established_Torture (Y),," 45,016 "," 45,031 "," 45,046 "," 45,061 "," 45,077 "," 45,092 "," 45,107 "," 45,122 "," 45,138 "," 45,153 "," 45,169 "," 45,184 "," 45,199 "," 45,214 "," 45,230 "," 45,245 "," 45,260 "," 45,275 "," 45,291 "," 45,306 "," 45,322 "," 45,337 "," 45,351 "," 45,366 "," 45,382 "
Fear Not Established (N),, 631 , 571 , 662 , 499 , 946 , 517 , 407 , 477 , 332 , 669 , 639 ," 1,081 ", 720 , 766 , 307 , 489 , 69 , 422 , 281 , 862 , 880 , 708 , 666 , 545 , 375 
Administratively Closed,, 759 , 779 , 779 , 392 , 731 , 678 , 500 , 525 , 433 , 415 , 458 , 397 , 161 , 358 , 710 , 604 , 554 , 830 , 413 , 561 ," 1,145 ", 850 , 702 , 880 , 744 
All Reasonable Fear Cases,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024,3/16/2024
To,,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024,3/31/2024
Case Receipts,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
All Decisions,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Fear Established_Persecution (Y),," 45,001 "," 45,017 "," 45,032 "," 45,047 "," 45,062 "," 45,078 "," 45,093 "," 45,108 "," 45,123 "," 45,139 "," 45,154 "," 45,170 "," 45,185 "," 45,200 "," 45,215 "," 45,231 "," 45,246 "," 45,261 "," 45,276 "," 45,292 "," 45,307 "," 45,323 "," 45,338 "," 45,352 "," 45,367 "
Fear Established_Torture (Y),," 45,016 "," 45,031 "," 45,046 "," 45,061 "," 45,077 "," 45,092 "," 45,107 "," 45,122 "," 45,138 "," 45,153 "," 45,169 "," 45,184 "," 45,199 "," 45,214 "," 45,230 "," 45,245 "," 45,260 "," 45,275 "," 45,291 "," 45,306 "," 45,322 "," 45,337 "," 45,351 "," 45,366 "," 45,382 "
Fear Not Established (N),, 472 , 360 , 350 , 370 , 424 , 675 , 543 , 399 , 566 , 643 , 624 , 523 , 553 , 625 , 994 , 741 , 706 , 860 , 650 , 922 ," 1,200 ", 777 , 487 , 720 , 674 
Administratively Closed,, 426 , 351 , 325 , 385 , 326 , 555 , 615 , 386 , 528 , 550 , 561 , 504 , 549 , 392 , 563 , 517 , 554 , 929 , 832 ," 1,038 "," 1,242 ", 903 , 548 , 599 , 778 
Reasonable Fear Cases at Family Residential Centers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024,3/16/2024
To,,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024,3/31/2024
Case Receipts,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
All Decisions,, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Fear Established_Persecution (Y),," 45,001 "," 45,017 "," 45,032 "," 45,047 "," 45,062 "," 45,078 "," 45,093 "," 45,108 "," 45,123 "," 45,139 "," 45,154 "," 45,170 "," 45,185 "," 45,200 "," 45,215 "," 45,231 "," 45,246 "," 45,261 "," 45,276 "," 45,292 "," 45,307 "," 45,323 "," 45,338 "," 45,352 "," 45,367 "
Fear Established_Torture (Y),," 45,016 "," 45,031 "," 45,046 "," 45,061 "," 45,077 "," 45,092 "," 45,107 "," 45,122 "," 45,138 "," 45,153 "," 45,169 "," 45,184 "," 45,199 "," 45,214 "," 45,230 "," 45,245 "," 45,260 "," 45,275 "," 45,291 "," 45,306 "," 45,322 "," 45,337 "," 45,351 "," 45,366 "," 45,382 "
Fear Not Established (N),, 8 , 8 , 2 , 14 , 27 , 165 , 73 , 48 , 51 , 39 , 67 , 72 , 76 , 103 , 149 , 120 , 165 , 244 , 187 , 267 , 152 , 40 , 26 , 30 , 39 
Administratively Closed,, 5 , 10 , 5 , 9 , 16 , 128 , 108 , 49 , 51 , 46 , 48 , 45 , 96 , 62 , 97 , 69 , 79 , 80 , 300 , 380 , 289 , 98 , 25 , 27 , 37 
Credible Fear Cases Disaggregated by Adjudicator DHS Component and Occupational Series,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjudicator Component and Occupational Series,From,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024,3/16/2024
,To,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024,3/31/2024
"USCIS: GS-0930, GS-1801",All Decisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Persecution (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Torture (Y)," 45,001 "," 45,017 "," 45,032 "," 45,047 "," 45,062 "," 45,078 "," 45,093 "," 45,108 "," 45,123 "," 45,139 "," 45,154 "," 45,170 "," 45,185 "," 45,200 "," 45,215 "," 45,231 "," 45,246 "," 45,261 "," 45,276 "," 45,292 "," 45,307 "," 45,323 "," 45,338 "," 45,352 "," 45,367 "
,Fear Not Established (N)," 45,016 "," 45,031 "," 45,046 "," 45,061 "," 45,077 "," 45,092 "," 45,107 "," 45,122 "," 45,138 "," 45,153 "," 45,169 "," 45,184 "," 45,199 "," 45,214 "," 45,230 "," 45,245 "," 45,260 "," 45,275 "," 45,291 "," 45,306 "," 45,322 "," 45,337 "," 45,351 "," 45,366 "," 45,382 "
,Administratively Closed," 5,339 "," 4,454 "," 4,656 "," 4,552 "," 8,108 "," 9,901 "," 8,237 "," 8,676 "," 9,042 "," 7,713 "," 8,585 "," 7,535 "," 7,328 "," 6,358 "," 8,623 "," 9,181 "," 8,571 "," 9,559 "," 5,602 "," 6,832 "," 11,264 "," 11,428 "," 9,076 "," 11,347 "," 12,450 "
"USCBP: GS-1895, GS-1896",All Decisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Persecution (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Torture (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Not Established (N), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
Reasonable Fear Cases Disaggregated by Adjudicator DHS Component and Occupational Series,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjudicator Component and Occupational Series,From,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024,3/16/2024
,To,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024,3/31/2024
"USCIS: GS-0930, GS-1801",All Decisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Persecution (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Torture (Y)," 45,001 "," 45,017 "," 45,032 "," 45,047 "," 45,062 "," 45,078 "," 45,093 "," 45,108 "," 45,123 "," 45,139 "," 45,154 "," 45,170 "," 45,185 "," 45,200 "," 45,215 "," 45,231 "," 45,246 "," 45,261 "," 45,276 "," 45,292 "," 45,307 "," 45,323 "," 45,338 "," 45,352 "," 45,367 "
,Fear Not Established (N)," 45,016 "," 45,031 "," 45,046 "," 45,061 "," 45,077 "," 45,092 "," 45,107 "," 45,122 "," 45,138 "," 45,153 "," 45,169 "," 45,184 "," 45,199 "," 45,214 "," 45,230 "," 45,245 "," 45,260 "," 45,275 "," 45,291 "," 45,306 "," 45,322 "," 45,337 "," 45,351 "," 45,366 "," 45,382 "
,Administratively Closed, 426 , 351 , 325 , 385 , 326 , 555 , 615 , 386 , 528 , 550 , 561 , 504 , 549 , 392 , 563 , 517 , 554 , 929 , 832 ," 1,038 "," 1,242 ", 903 , 548 , 599 , 778 
"USCBP: GS-1895, GS-18964",All Decisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Persecution (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Torture (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Not Established (N), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,,,,,,,,,,,,,,,,,,,,,,,,,,
Table Key,,,,,,,,,,,,,,,,,,,,,,,,,,
"All Refugee Officers, occupational series 1801, CBP Officers, occupational series 1895, and Border Patrol Agents, occupational series 1896, who conduct credible fear and reasonable fear screening determinations, have been trained in accordance with the regulatory and statutory requirements for Asylum Officers, occupational series 0930.  Additionally, all credible fear and reasonable fear screening determinations are reviewed by either a Supervisory Asylum Officer, occupational series 0930 or one of a small number of Supervisory Refugee Officers, occupational series 1801, serving in the capacity of Supervisory Asylum Officers. The Supervisory Refugee Officers are either former asylum officers or have been trained and have experience consistent with the regulatory and statutory requirements to conduct reviews of these cases.",,,,,,,,,,,,,,,,,,,,,,,,,,
- Represents 0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"For more information on our reports, visit the Understanding Our Data page.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Footnotes,,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Case receipts are grouped by date of receipt, decisions are grouped by date of completion",,,,,,,,,,,,,,,,,,,,,,,,,,
"2 Case receipts and completions subject to the Third Country Transit Bar - Interim Final Rule for June 2020 do not include any cases affected by the vacatur of the Third-Country Transit Bar on June 30, 2020 in CAIR v. Trump, 19-cv-02117, June 30, 2020 (D.D.C)",,,,,,,,,,,,,,,,,,,,,,,,,,
3 Only single adults have been screened at the Family Residential Centers.,,,,,,,,,,,,,,,,,,,,,,,,,,
4 USCBP adjudicators have not been assigned any reasonable fear cases to date,,,,,,,,,,,,,,,,,,,,,,,,,,</p></body>
