,All Decisions, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Persecution (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Torture (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Not Established (N), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
Subject to Bar under 8 CFR 208.13(c)(4) - Exception Established,Case Receipts, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,All Decisions, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Persecution (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Established_Torture (Y), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Fear Not Established (N), - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
Credible Fear Cases at Family Residential Centers3,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,,3/1/2023,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024
To,,3/15/2023,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024
Case Receipts,, 653 , 631 , 571 , 662 , 499 , 946 , 517 , 407 , 477 , 332 , 669 , 638 ," 1,081 ", 720 , 766 , 307 , 489 , 68 , 422 , 281 , 862 , 880 , 708 , 668 , 544 
All Decisions,," 1,029 ", 759 , 779 , 779 , 392 , 731 , 678 , 500 , 525 , 433 , 415 , 457 , 397 , 161 , 358 , 710 , 604 , 554 , 829 , 413 , 561 ," 1,145 ", 849 , 702 , 883 
Fear Established_Persecution (Y),, 646 , 532 , 497 , 483 , 184 , 332 , 222 , 255 , 291 , 241 , 155 , 173 , 169 , 57 , 158 , 227 , 148 , 50 , 103 , 145 , 143 , 230 , 240 , 245 , 228 
Fear Established_Torture (Y),, 275 , 168 , 207 , 203 , 102 , 145 , 122 , 98 , 82 , 86 , 82 , 117 , 95 , 46 , 127 , 302 , 135 , 36 , 73 , 136 , 136 , 229 , 179 , 174 , 189 
Fear Not Established (N),, 94 , 47 , 67 , 52 , 77 , 200 , 270 , 121 , 133 , 79 , 140 , 143 , 105 , 41 , 68 , 172 , 193 , 43 , 39 , 101 , 224 , 407 , 228 , 167 , 199 
Administratively Closed,, 14 , 12 , 8 , 41 , 29 , 54 , 64 , 26 , 19 , 27 , 38 , 24 , 28 , 17 , 5 , 9 , 128 , 425 , 614 , 31 , 58 , 279 , 202 , 116 , 267 
All Reasonable Fear Cases,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,,3/1/2023,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024
To,,3/15/2023,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024
Case Receipts,, 406 , 472 , 360 , 350 , 370 , 424 , 675 , 543 , 399 , 566 , 643 , 624 , 523 , 553 , 625 , 994 , 741 , 706 , 860 , 650 , 922 ," 1,200 ", 777 , 487 , 686 
All Decisions,, 385 , 426 , 351 , 325 , 385 , 326 , 555 , 615 , 386 , 528 , 550 , 561 , 504 , 549 , 392 , 563 , 517 , 554 , 929 , 832 ," 1,038 "," 1,242 ", 903 , 548 , 599 
Fear Established_Persecution (Y),, 65 , 70 , 62 , 54 , 80 , 48 , 52 , 80 , 45 , 58 , 72 , 80 , 51 , 83 , 77 , 115 , 99 , 68 , 112 , 110 , 169 , 207 , 151 , 83 , 61 
Fear Established_Torture (Y),, 67 , 67 , 52 , 56 , 65 , 51 , 88 , 76 , 70 , 99 , 121 , 86 , 80 , 93 , 82 , 125 , 102 , 108 , 182 , 176 , 230 , 275 , 176 , 92 , 93 
Fear Not Established (N),, 159 , 169 , 154 , 139 , 162 , 155 , 267 , 325 , 184 , 251 , 229 , 258 , 183 , 251 , 157 , 198 , 201 , 199 , 317 , 388 , 470 , 482 , 369 , 216 , 239 
Administratively Closed,, 94 , 120 , 83 , 76 , 78 , 72 , 148 , 134 , 87 , 120 , 128 , 137 , 190 , 122 , 76 , 124 , 115 , 179 , 318 , 158 , 169 , 278 , 207 , 157 , 206 
Reasonable Fear Cases at Family Residential Centers,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
From,,3/1/2023,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024
To,,3/15/2023,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024
Case Receipts,, 8 , 8 , 8 , 2 , 14 , 27 , 165 , 73 , 48 , 51 , 39 , 67 , 72 , 76 , 103 , 149 , 120 , 165 , 244 , 187 , 267 , 152 , 40 , 26 , 30 
All Decisions,, 12 , 5 , 10 , 5 , 9 , 16 , 128 , 108 , 49 , 51 , 46 , 48 , 45 , 96 , 62 , 97 , 69 , 79 , 80 , 300 , 380 , 289 , 98 , 25 , 27 
Fear Established_Persecution (Y),, 3 , 3 , 4 , 2 , 2 , 5 , 10 , 22 , 5 , 9 , 12 , 11 , 8 , 15 , 24 , 24 , 20 , 7 , 15 , 46 , 70 , 72 , 26 , 9 , 7 
Fear Established_Torture (Y),, 2 , 1 , 1 , 1 , 3 , 3 , 22 , 12 , 13 , 13 , 15 , 8 , 7 , 21 , 12 , 35 , 18 , 23 , 32 , 85 , 126 , 105 , 34 , 9 , 7 
Fear Not Established (N),, 7 , 1 , 5 , 2 , 4 , 6 , 65 , 66 , 22 , 26 , 16 , 25 , 23 , 50 , 23 , 34 , 19 , 29 , 15 , 141 , 175 , 96 , 33 , 6 , 8 
Administratively Closed,, -   , -   , -   , -   , -   , 2 , 31 , 8 , 9 , 3 , 3 , 4 , 7 , 10 , 3 , 4 , 12 , 20 , 18 , 28 , 9 , 16 , 5 , 1 , 5 
Credible Fear Cases Disaggregated by Adjudicator DHS Component and Occupational Series,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjudicator Component and Occupational Series,From,3/1/2023,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024
,To,3/15/2023,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024
"USCIS: GS-0930, GS-1801",All Decisions," 5,736 "," 5,338 "," 4,454 "," 4,656 "," 4,552 "," 8,108 "," 9,901 "," 8,237 "," 8,677 "," 9,042 "," 7,714 "," 8,585 "," 7,535 "," 7,329 "," 6,358 "," 8,624 "," 9,181 "," 8,571 "," 9,559 "," 5,602 "," 6,836 "," 11,266 "," 11,423 "," 9,082 "," 11,331 "
,Fear Established_Persecution (Y)," 2,452 "," 2,407 "," 1,971 "," 1,817 "," 1,428 "," 2,457 "," 2,837 "," 2,617 "," 3,097 "," 2,945 "," 2,509 "," 2,581 "," 2,470 "," 2,541 "," 2,124 "," 2,683 "," 2,581 "," 2,164 "," 2,110 "," 1,920 "," 1,818 "," 1,843 "," 2,050 "," 1,883 "," 2,303 "
,Fear Established_Torture (Y)," 1,731 "," 1,691 "," 1,557 "," 1,425 "," 1,126 "," 1,777 "," 1,969 "," 1,917 "," 2,075 "," 2,104 "," 1,886 "," 1,944 "," 1,554 "," 1,569 "," 1,516 "," 2,301 "," 2,102 "," 1,584 "," 1,479 "," 1,339 "," 1,411 "," 1,631 "," 1,597 "," 1,423 "," 1,833 "
,Fear Not Established (N)," 1,198 "," 1,054 ", 770 , 854 ," 1,187 "," 3,091 "," 4,098 "," 2,881 "," 2,747 "," 3,134 "," 2,575 "," 3,053 "," 2,453 "," 2,228 "," 2,003 "," 2,791 "," 2,831 "," 2,528 "," 2,584 "," 1,638 "," 2,148 "," 3,477 "," 3,526 "," 3,216 "," 3,239 "
,Administratively Closed, 355 , 186 , 156 , 560 , 811 , 783 , 996 , 822 , 758 , 858 , 744 ," 1,007 "," 1,058 ", 991 , 715 , 849 ," 1,667 "," 2,295 "," 3,386 ", 705 ," 1,459 "," 4,315 "," 4,250 "," 2,560 "," 3,956 "
"USCBP: GS-1895, GS-1896",All Decisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Persecution (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Torture (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Not Established (N), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
Reasonable Fear Cases Disaggregated by Adjudicator DHS Component and Occupational Series,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Adjudicator Component and Occupational Series,From,3/1/2023,3/16/2023,4/1/2023,4/16/2023,5/1/2023,5/16/2023,6/1/2023,6/16/2023,7/1/2023,7/16/2023,8/1/2023,8/16/2023,9/1/2023,9/16/2023,10/1/2023,10/16/2023,11/1/2023,11/16/2023,12/1/2023,12/16/2023,1/1/2024,1/16/2024,2/1/2024,2/16/2024,3/1/2024
,To,3/15/2023,3/31/2023,4/15/2023,4/30/2023,5/15/2023,5/31/2023,6/15/2023,6/30/2023,7/15/2023,7/31/2023,8/15/2023,8/31/2023,9/15/2023,9/30/2023,10/15/2023,10/31/2023,11/15/2023,11/30/2023,12/15/2023,12/31/2023,1/15/2024,1/31/2024,2/15/2024,2/29/2024,3/15/2024
"USCIS: GS-0930, GS-1801",All Decisions, 385 , 426 , 351 , 325 , 385 , 326 , 555 , 615 , 386 , 528 , 550 , 561 , 504 , 549 , 392 , 563 , 517 , 554 , 929 , 832 ," 1,038 "," 1,242 ", 903 , 548 , 599 
,Fear Established_Persecution (Y), 65 , 70 , 63 , 54 , 81 , 49 , 53 , 80 , 46 , 60 , 72 , 81 , 53 , 85 , 77 , 117 , 102 , 70 , 115 , 111 , 172 , 210 , 152 , 84 , 62 
,Fear Established_Torture (Y), 67 , 67 , 52 , 56 , 65 , 51 , 88 , 76 , 70 , 99 , 121 , 86 , 80 , 93 , 82 , 125 , 102 , 108 , 182 , 176 , 230 , 275 , 176 , 92 , 93 
,Fear Not Established (N), 166 , 177 , 164 , 150 , 169 , 164 , 275 , 340 , 197 , 264 , 245 , 271 , 199 , 267 , 171 , 217 , 217 , 212 , 330 , 404 , 495 , 505 , 387 , 224 , 252 
,Administratively Closed, 94 , 120 , 83 , 76 , 78 , 72 , 148 , 134 , 87 , 120 , 128 , 137 , 190 , 122 , 76 , 124 , 115 , 179 , 318 , 158 , 169 , 278 , 207 , 157 , 206 
"USCBP: GS-1895, GS-18964",All Decisions, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Persecution (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Established_Torture (Y), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Fear Not Established (N), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
,Administratively Closed, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - 
,,,,,,,,,,,,,,,,,,,,,,,,,,
Table Key,,,,,,,,,,,,,,,,,,,,,,,,,,
"All Refugee Officers, occupational series 1801, CBP Officers, occupational series 1895, and Border Patrol Agents, occupational series 1896, who conduct credible fear and reasonable fear screening determinations, have been trained in accordance with the regulatory and statutory requirements for Asylum Officers, occupational series 0930.  Additionally, all credible fear and reasonable fear screening determinations are reviewed by either a Supervisory Asylum Officer, occupational series 0930 or one of a small number of Supervisory Refugee Officers, occupational series 1801, serving in the capacity of Supervisory Asylum Officers. The Supervisory Refugee Officers are either former asylum officers or have been trained and have experience consistent with the regulatory and statutory requirements to conduct reviews of these cases.",,,,,,,,,,,,,,,,,,,,,,,,,,
- Represents 0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
"For more information on our reports, visit the Understanding Our Data page.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Footnotes,,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Case receipts are grouped by date of receipt, decisions are grouped by date of completion",,,,,,,,,,,,,,,,,,,,,,,,,,
"2 Case receipts and completions subject to the Third Country Transit Bar - Interim Final Rule for June 2020 do not include any cases affected by the vacatur of the Third-Country Transit Bar on June 30, 2020 in CAIR v. Trump, 19-cv-02117, June 30, 2020 (D.D.C)",,,,,,,,,,,,,,,,,,,,,,,,,,
3 Only single adults have been screened at the Family Residential Centers.,,,,,,,,,,,,,,,,,,,,,,,,,,
4 USCBP adjudicators have not been assigned any reasonable fear cases to date,,,,,,,,,,,,,,,,,,,,,,,,,,</p></body>
